[2026-08-13T07:44:10.534Z] GET http://localhost:5199/thai-flashcards/src/components/AudioButton.tsx?t=1786606852143 → 304 (22ms, ?B)
[2026-08-13T07:44:10.534Z] GET http://localhost:5199/thai-flashcards/src/components/Panel.tsx?t=1786606794486 → 304 (22ms, ?B)
[2026-08-13T07:44:10.558Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/idb.js?v=97ecc49b → 200 (?ms, 8142B)
[2026-08-13T07:44:10.559Z] GET http://localhost:5199/thai-flashcards/src/art/index.tsx → 304 (?ms, ?B)
[2026-08-13T07:44:57.268Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607097269 → 200 (15ms, 28102B)
[2026-08-13T07:44:57.269Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786607097269 → 500 (5ms, ?B)
[2026-08-13T07:45:02.044Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607102044 → 200 (11ms, 28102B)
[2026-08-13T07:45:02.044Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786607102044 → 200 (13ms, 21119B)
[2026-08-13T07:45:34.677Z] GET http://localhost:5199/thai-flashcards/ → 200 (3ms, 1515B)
[2026-08-13T07:45:34.683Z] GET http://localhost:5199/thai-flashcards/@vite/client → 200 (7ms, 179312B)
[2026-08-13T07:45:34.683Z] GET http://localhost:5199/thai-flashcards/src/main.tsx → 200 (8ms, 2008B)
[2026-08-13T07:45:34.683Z] GET http://localhost:5199/thai-flashcards/@react-refresh → 200 (13ms, 113196B)
[2026-08-13T07:45:34.690Z] GET http://localhost:5199/thai-flashcards/node_modules/vite/dist/client/env.mjs → 200 (6ms, 3478B)
[2026-08-13T07:45:34.692Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=a3c08ff6 → 200 (?ms, 12407B)
[2026-08-13T07:45:34.692Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react.js?v=a3c08ff6 → 200 (1ms, 1152B)
[2026-08-13T07:45:34.693Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react-dom_client.js?v=def63761 → 200 (?ms, 1005327B)
[2026-08-13T07:45:34.694Z] GET http://localhost:5199/thai-flashcards/src/App.tsx?t=1786607102044 → 200 (3ms, 17813B)
[2026-08-13T07:45:34.694Z] GET http://localhost:5199/thai-flashcards/src/index.css?t=1786607134656 → 200 (4ms, 28102B)
[2026-08-13T07:45:34.694Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-SNQLVDOS.js?v=909277d5 → 200 (?ms, 45580B)
[2026-08-13T07:45:34.695Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-Q4AC2O6Z.js?v=909277d5 → 200 (?ms, 1767B)
[2026-08-13T07:45:34.696Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/chunk-KHBLIGMZ.js?v=909277d5 → 200 (?ms, 16246B)
[2026-08-13T07:45:34.697Z] GET http://localhost:5199/thai-flashcards/src/store.tsx?t=1786606852143 → 200 (1ms, 27309B)
[2026-08-13T07:45:34.697Z] GET http://localhost:5199/thai-flashcards/src/screens/Review.tsx?t=1786607102044 → 200 (1ms, 34191B)
[2026-08-13T07:45:34.697Z] GET http://localhost:5199/thai-flashcards/src/screens/Browse.tsx?t=1786607102044 → 200 (1ms, 36950B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/screens/Settings.tsx?t=1786607005228 → 200 (5ms, 63740B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/screens/TonePrimer.tsx?t=1786606996534 → 200 (5ms, 16046B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/types.ts → 200 (3ms, 6902B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/srs/scheduler.ts → 200 (4ms, 19966B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/srs/queue.ts → 200 (5ms, 9853B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/components/CardFace.tsx?t=1786607102044 → 200 (?ms, 21119B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/audio/tts.ts?t=1786606852143 → 200 (4ms, 10468B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/data/phrases.ts → 200 (6ms, 191406B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/db/db.ts → 200 (5ms, 15242B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/components/ToneContour.tsx?t=1786606988243 → 200 (5ms, 13137B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/components/AudioButton.tsx?t=1786606852143 → 200 (5ms, 8526B)
[2026-08-13T07:45:34.698Z] GET http://localhost:5199/thai-flashcards/src/components/Panel.tsx?t=1786606794486 → 200 (5ms, 11179B)
[2026-08-13T07:45:34.703Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/idb.js?v=97ecc49b → 200 (?ms, 8142B)
[2026-08-13T07:45:34.703Z] GET http://localhost:5199/thai-flashcards/src/art/index.tsx → 200 (18ms, 154329B)
[2026-08-13T07:45:35.897Z] GET http://localhost:5199/thai-flashcards/ → 200 (2ms, 1515B)
[2026-08-13T07:45:35.902Z] GET http://localhost:5199/thai-flashcards/@vite/client → 304 (6ms, ?B)
[2026-08-13T07:45:35.903Z] GET http://localhost:5199/thai-flashcards/src/main.tsx → 200 (5ms, 2008B)
[2026-08-13T07:45:35.903Z] GET http://localhost:5199/thai-flashcards/@react-refresh → 304 (5ms, ?B)
[2026-08-13T07:45:35.908Z] GET http://localhost:5199/thai-flashcards/node_modules/vite/dist/client/env.mjs → 304 (4ms, ?B)
[2026-08-13T07:45:35.909Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=a3c08ff6 → 200 (?ms, 12407B)
[2026-08-13T07:45:35.909Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react.js?v=a3c08ff6 → 200 (?ms, 1152B)
[2026-08-13T07:45:35.909Z] GET http://localhost:5199/thai-flashcards/node_modules/.vite/deps/react-dom_client.js?v=def63761 → 200 (?ms, 1005327B)
[2026-08-13T07:45:35.910Z] GET http://localhost:5199/thai-flashcards/src/App.tsx?t=1786607102044 → 304 (2ms, ?B)
