[2026-08-13T09:28:26.783Z] GET http://localhost:5173/thai-flashcards/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=9c9d52f4 → 200 (?ms, 12407B)
[2026-08-13T09:28:26.783Z] GET http://localhost:5173/thai-flashcards/node_modules/.vite/deps/react.js?v=9c9d52f4 → 200 (?ms, 1152B)
[2026-08-13T09:28:26.783Z] GET http://localhost:5173/thai-flashcards/node_modules/.vite/deps/react-dom_client.js?v=9c9d52f4 → 200 (?ms, 1005327B)
[2026-08-13T09:28:26.783Z] GET http://localhost:5173/thai-flashcards/src/App.tsx?t=1786613235554 → 200 (4ms, 18199B)
[2026-08-13T09:28:26.783Z] GET http://localhost:5173/thai-flashcards/src/index.css?t=1786613306744 → 200 (3ms, 28745B)
[2026-08-13T09:28:26.783Z] GET http://localhost:5173/thai-flashcards/node_modules/.vite/deps/chunk-SNQLVDOS.js?v=9c9d52f4 → 200 (?ms, 45580B)
[2026-08-13T09:28:26.783Z] GET http://localhost:5173/thai-flashcards/node_modules/.vite/deps/chunk-Q4AC2O6Z.js?v=9c9d52f4 → 200 (?ms, 1767B)
[2026-08-13T09:28:26.783Z] GET http://localhost:5173/thai-flashcards/node_modules/.vite/deps/chunk-KHBLIGMZ.js?v=9c9d52f4 → 200 (1ms, 16246B)
[2026-08-13T09:28:26.784Z] GET http://localhost:5173/thai-flashcards/node_modules/vite/dist/client/env.mjs → 200 (2ms, 3478B)
[2026-08-13T09:28:26.787Z] GET http://localhost:5173/thai-flashcards/src/store.tsx?t=1786613154652 → 200 (1ms, 27341B)
[2026-08-13T09:28:26.787Z] GET http://localhost:5173/thai-flashcards/src/screens/Review.tsx?t=1786613207309 → 200 (1ms, 34191B)
[2026-08-13T09:28:26.787Z] GET http://localhost:5173/thai-flashcards/src/screens/Browse.tsx?t=1786613235554 → 200 (1ms, 37275B)
[2026-08-13T09:28:26.787Z] GET http://localhost:5173/thai-flashcards/src/screens/Settings.tsx?t=1786613154652 → 200 (2ms, 63740B)
[2026-08-13T09:28:26.787Z] GET http://localhost:5173/thai-flashcards/src/screens/TonePrimer.tsx?t=1786613154652 → 200 (1ms, 16030B)
[2026-08-13T09:28:26.788Z] GET http://localhost:5173/thai-flashcards/src/types.ts?t=1786613068491 → 200 (19ms, 7818B)
[2026-08-13T09:28:26.788Z] GET http://localhost:5173/thai-flashcards/src/data/phrases.ts?t=1786613154652 → 200 (21ms, 251460B)
[2026-08-13T09:28:26.788Z] GET http://localhost:5173/thai-flashcards/src/srs/scheduler.ts → 200 (19ms, 19966B)
[2026-08-13T09:28:26.788Z] GET http://localhost:5173/thai-flashcards/src/srs/queue.ts → 200 (20ms, 9853B)
[2026-08-13T09:28:26.788Z] GET http://localhost:5173/thai-flashcards/src/db/db.ts?t=1786613068491 → 200 (21ms, 15258B)
[2026-08-13T09:28:26.788Z] GET http://localhost:5173/thai-flashcards/src/audio/tts.ts → 200 (21ms, 10468B)
[2026-08-13T09:28:26.788Z] GET http://localhost:5173/thai-flashcards/src/components/CardFace.tsx?t=1786613207309 → 200 (21ms, 26817B)
[2026-08-13T09:28:26.788Z] GET http://localhost:5173/thai-flashcards/src/components/ToneContour.tsx → 200 (21ms, 13137B)
[2026-08-13T09:28:26.788Z] GET http://localhost:5173/thai-flashcards/src/components/AudioButton.tsx?t=1786613154652 → 200 (21ms, 9444B)
[2026-08-13T09:28:26.788Z] GET http://localhost:5173/thai-flashcards/src/components/Panel.tsx → 200 (21ms, 11179B)
[2026-08-13T09:28:26.811Z] GET http://localhost:5173/thai-flashcards/node_modules/.vite/deps/idb.js?v=9c9d52f4 → 200 (?ms, 8142B)
[2026-08-13T09:28:26.811Z] GET http://localhost:5173/thai-flashcards/src/art/index.tsx → 200 (5ms, 233949B)
[2026-08-13T09:30:24.515Z] GET http://localhost:5173/thai-flashcards/ → 200 (3ms, 2592B)
